time_open,time_close,side,entry,sl,tp,exit_price,R,MFE_R,MAE_R,module,gmt_hour,weekday,session_bucket,vwap_dist_atr,vwap_ext_atr,reclaim_atr,f_price_ema200,f_atr_pct,f_rel_vol,f_disp,f_h1_bias
1713286800,1713301767,BUY,17817.28,17755.64,17878.92,17879.73,1.0131,0.9969,-0.6903,VWAPX,14,2,USOverlap,-0.7031,2.0709,0.7969,-4.4442,89.4000,1.0357,0.2489,-1
1713375000,1713376382,BUY,17889.78,17846.37,17933.19,17846.36,-1.0002,0.0000,-0.9940,VWAPX,14,3,USOverlap,-0.4816,1.6517,1.0184,-0.8884,62.8000,0.5111,0.5757,-1
1713439800,1713442948,BUY,17840.28,17804.19,17876.37,17803.93,-1.0072,0.4004,-0.9795,VWAPX,8,4,London,-0.7794,1.9149,0.7206,-1.8381,50.2000,0.1061,0.2386,-1
1714397400,1714401453,BUY,18204.98,18180.36,18229.60,18179.43,-1.0378,0.2214,-0.9972,VWAPX,10,1,London,-1.2981,2.2151,0.2019,2.7328,47.4000,0.2552,0.2472,1
1714473000,1714473137,BUY,18130.88,18119.75,18142.01,18142.33,1.0288,0.9389,-0.1393,VWAPX,7,2,Frankfurt,-1.3802,1.8091,0.1198,-1.9417,34.2000,0.2281,0.3929,1
1714670100,1714671129,BUY,17938.58,17900.92,17976.24,17977.03,1.0210,0.9944,-0.0412,VWAPX,14,4,USOverlap,-1.0661,2.1588,0.4339,-4.1004,84.6000,0.8527,0.7396,-1
1714733101,1714734413,BUY,17960.48,17933.78,17987.18,17987.53,1.0131,0.9906,-0.2828,VWAPX,7,5,Frankfurt,-1.3865,2.3883,0.1135,-3.0214,61.0000,0.1834,0.1950,-1
1715163300,1715181809,BUY,18529.78,18477.91,18581.65,18477.43,-1.0093,0.9572,-0.9900,VWAPX,7,3,Frankfurt,0.7443,1.8782,2.2443,12.4605,51.2000,0.3286,0.3944,1
1715249700,1715265894,BUY,18571.58,18517.44,18625.72,18626.03,1.0057,0.9873,-0.5864,VWAPX,7,4,Frankfurt,0.9116,2.3285,2.4116,8.7734,37.6000,0.6080,0.1962,1
1715350500,1715350852,BUY,18799.18,18789.51,18808.85,18788.63,-1.0910,0.0000,-0.9876,VWAPX,11,5,Midday,-1.2436,1.5101,0.2564,10.1614,47.8000,0.5632,0.3515,1
1715597100,1715597211,BUY,18785.28,18778.26,18792.30,18792.73,1.0613,0.9188,-0.2208,VWAPX,7,1,Frankfurt,-1.1945,1.5014,0.3055,6.5484,36.6000,0.2026,1.2535,1
1715683500,1715684821,BUY,18723.28,18712.15,18734.41,18711.23,-1.0827,0.8491,-0.9928,VWAPX,7,2,Frankfurt,-1.1426,1.7759,0.3574,-0.8196,43.6000,0.1298,0.4614,1
1715768100,1715768786,BUY,18802.28,18777.70,18826.86,18777.50,-1.0081,0.0000,-0.9988,VWAPX,7,3,Frankfurt,0.4501,1.6828,1.9501,4.5011,26.6000,0.2632,0.5938,1
1715858100,1715858716,BUY,18853.68,18843.82,18863.54,18843.63,-1.0193,0.2485,-0.9178,VWAPX,8,4,London,-1.3323,1.5892,0.1677,1.3922,71.6000,0.3446,0.3388,1
1715941800,1715942026,BUY,18688.38,18676.78,18699.98,18675.83,-1.0819,0.0000,-0.9957,VWAPX,7,5,Frankfurt,-0.9501,1.5542,0.5499,-6.7789,49.2000,0.1176,0.3118,-1
1716223500,1716224011,BUY,18770.08,18753.26,18786.90,18787.53,1.0375,0.9780,-0.1516,VWAPX,13,1,USOverlap,-0.7396,1.6211,0.7604,0.6991,57.6000,1.0287,1.1942,1
