time_open,time_close,side,entry,sl,tp,exit_price,R,MFE_R,MAE_R,module,weekday,gmt_hour,session_bucket,comment
2023.11.10 17:15:00,2023.11.10 17:39:46,BUY,15210.68,15176.80,15244.56,15176.13,-1.0197,0.0428,0.9902,EXHREJ,5,14,5,EXHREJ_L
2024.02.01 10:15:00,2024.02.01 19:53:15,BUY,16855.38,16785.22,16925.54,16925.83,1.0041,0.9898,0.3927,EXHREJ,4,7,1,EXHREJ_L
2024.02.08 11:00:00,2024.02.08 11:41:02,BUY,16930.78,16889.28,16972.28,16973.23,1.0229,0.9988,0.2542,EXHREJ,4,8,2,EXHREJ_L
2024.02.20 09:15:00,2024.02.20 10:20:25,BUY,17066.58,17037.46,17095.70,17037.03,-1.0149,0.5650,0.9806,EXHREJ,2,6,0,EXHREJ_L
2024.03.19 07:00:00,2024.03.19 10:30:41,BUY,17955.98,17931.03,17980.93,17981.63,1.0281,0.9480,0.9279,EXHREJ,2,4,0,EXHREJ_L
2024.04.03 07:30:10,2024.04.03 09:38:13,BUY,18332.78,18291.36,18374.20,18375.03,1.0199,0.9958,0.7182,EXHREJ,3,4,0,EXHREJ_L
2024.04.05 10:15:00,2024.04.05 10:47:44,BUY,18251.08,18208.23,18293.93,18207.73,-1.0118,0.2672,0.9931,EXHREJ,5,7,1,EXHREJ_L
2024.05.17 09:00:00,2024.05.17 10:00:41,BUY,18697.68,18680.86,18714.50,18714.52,1.0010,0.9855,0.6390,EXHREJ,5,6,0,EXHREJ_L
2024.05.21 10:15:00,2024.05.21 11:07:44,BUY,18749.18,18716.34,18782.02,18714.43,-1.0582,0.4096,0.9973,EXHREJ,2,7,1,EXHREJ_L
2024.05.24 09:30:00,2024.05.24 09:53:19,BUY,18570.48,18542.60,18598.36,18542.13,-1.0169,0.0161,0.9900,EXHREJ,5,6,0,EXHREJ_L
2024.05.30 11:00:00,2024.05.30 20:01:11,BUY,18483.38,18417.76,18549.00,18549.83,1.0127,0.9974,0.2217,EXHREJ,4,8,2,EXHREJ_L
2024.06.10 10:15:00,2024.06.10 12:24:26,BUY,18444.98,18375.47,18514.49,18375.43,-1.0006,0.5244,0.9862,EXHREJ,1,7,1,EXHREJ_L
2024.06.19 12:00:00,2024.06.19 14:38:02,BUY,18085.78,18053.52,18118.04,18118.23,1.0058,0.9748,0.3022,EXHREJ,3,9,2,EXHREJ_L
2024.07.09 11:00:00,2024.07.09 15:19:04,BUY,18430.08,18363.70,18496.46,18363.33,-1.0056,0.7450,0.9905,EXHREJ,2,8,2,EXHREJ_L
2024.07.17 17:15:00,2024.07.18 18:58:36,BUY,18495.83,18338.18,18653.48,18337.52,-1.0042,0.3004,0.9996,EXHREJ,3,14,5,EXHREJ_L
2024.10.16 10:30:00,2024.10.16 11:58:22,BUY,19476.03,19420.10,19531.96,19418.63,-1.0264,0.1717,0.9906,EXHREJ,3,7,1,EXHREJ_L
2024.11.12 11:15:00,2024.11.12 17:02:00,BUY,19303.33,19213.12,19393.54,19213.08,-1.0005,0.4628,0.9916,EXHREJ,2,8,2,EXHREJ_L
2024.12.19 17:15:00,2024.12.19 19:20:27,BUY,20037.33,19980.06,20094.60,19979.68,-1.0066,0.0000,0.9682,EXHREJ,4,14,5,EXHREJ_L
2023.09.06 10:30:00,2023.09.06 16:57:10,BUY,15719.28,15671.45,15767.11,15768.73,1.0339,0.9921,0.9482,EXHREJ,3,7,1,EXHREJ_L
2023.09.19 10:15:00,2023.09.19 13:12:27,BUY,15700.18,15655.82,15744.54,15744.63,1.0021,0.9795,0.1026,EXHREJ,2,7,1,EXHREJ_L
2023.09.22 10:15:00,2023.09.25 11:37:55,BUY,15517.18,15443.68,15590.68,15443.23,-1.0061,0.9490,0.9980,EXHREJ,5,7,1,EXHREJ_L
2024.02.01 10:15:00,2024.02.01 14:46:01,BUY,16855.38,16787.79,16922.97,16923.83,1.0128,0.9980,0.2005,EXHREJ,4,7,1,EXHREJ_L
2024.02.08 11:00:00,2024.02.08 11:40:49,BUY,16930.78,16891.60,16969.96,16970.23,1.0069,0.9814,0.2693,EXHREJ,4,8,2,EXHREJ_L
2024.04.03 07:30:10,2024.04.03 09:26:22,BUY,18332.78,18293.83,18371.73,18372.53,1.0206,0.9949,0.7638,EXHREJ,3,4,0,EXHREJ_L
2024.04.05 10:15:00,2024.04.05 10:47:43,BUY,18251.08,18210.72,18291.44,18210.53,-1.0046,0.2837,0.9798,EXHREJ,5,7,1,EXHREJ_L
2024.05.21 10:45:00,2024.05.21 11:07:44,BUY,18754.18,18717.31,18791.05,18716.43,-1.0240,0.0000,0.9968,EXHREJ,2,7,1,EXHREJ_L
2024.05.24 09:30:00,2024.05.24 09:52:05,BUY,18570.48,18544.08,18596.88,18543.13,-1.0359,0.0170,0.9980,EXHREJ,5,6,0,EXHREJ_L
2024.12.19 17:15:00,2024.12.19 19:17:10,BUY,20037.33,19984.04,20090.62,19983.88,-1.0031,0.0000,0.9693,EXHREJ,4,14,5,EXHREJ_L
2023.09.06 10:30:00,2023.09.06 16:56:06,BUY,15719.28,15672.26,15766.30,15766.73,1.0092,0.9880,0.9646,EXHREJ,3,7,1,EXHREJ_L
2023.09.19 10:15:00,2023.09.19 13:12:27,BUY,15700.18,15656.59,15743.77,15744.63,1.0198,0.9969,0.1044,EXHREJ,2,7,1,EXHREJ_L
2023.11.07 11:30:00,2023.11.07 12:31:45,BUY,15103.78,15077.73,15129.83,15130.23,1.0155,0.9771,0.5970,EXHREJ,2,8,2,EXHREJ_L
2024.01.02 17:15:00,2024.01.03 12:00:42,BUY,16782.08,16649.72,16914.44,16649.33,-1.0030,0.1469,0.9954,EXHREJ,2,14,5,EXHREJ_L
2024.02.08 11:00:00,2024.02.08 11:39:53,BUY,16930.78,16892.47,16969.09,16969.23,1.0036,0.9775,0.2754,EXHREJ,4,8,2,EXHREJ_L
2024.02.20 09:15:00,2024.02.20 10:20:11,BUY,17066.58,17039.01,17094.15,17038.03,-1.0357,0.5968,0.9994,EXHREJ,2,6,0,EXHREJ_L
2024.02.20 17:45:00,2024.02.21 08:42:35,BUY,17071.58,17037.91,17105.25,17106.63,1.0411,0.9668,0.9371,EXHREJ,2,14,5,EXHREJ_L
2024.03.19 07:00:00,2024.03.19 09:10:34,BUY,17955.98,17933.01,17978.95,17932.83,-1.0077,0.4723,0.9642,EXHREJ,2,4,0,EXHREJ_L
2024.03.19 10:30:01,2024.03.19 11:51:15,BUY,17976.18,17929.17,18023.19,18023.63,1.0093,0.9881,0.2244,EXHREJ,2,7,1,EXHREJ_L
2024.04.03 04:15:00,2024.04.03 09:15:35,BUY,18329.38,18294.71,18364.05,18364.36,1.0089,0.9977,0.8581,EXHREJ,3,1,0,EXHREJ_L
2024.05.17 09:00:00,2024.05.17 10:01:44,BUY,18697.68,18677.96,18717.40,18718.13,1.0368,0.9861,0.5450,EXHREJ,5,6,0,EXHREJ_L
2024.05.21 10:00:00,2024.05.21 11:06:06,BUY,18751.18,18718.71,18783.65,18717.83,-1.0270,0.3526,0.9962,EXHREJ,2,7,1,EXHREJ_L
2024.06.10 10:15:00,2024.06.10 12:24:17,BUY,18444.98,18379.43,18510.53,18378.43,-1.0152,0.5560,0.9389,EXHREJ,1,7,1,EXHREJ_L
2024.07.09 11:00:00,2024.07.09 14:23:37,BUY,18430.08,18368.07,18492.09,18367.97,-1.0017,0.7975,0.9967,EXHREJ,2,8,2,EXHREJ_L
2024.07.17 17:15:00,2024.07.18 18:58:25,BUY,18495.83,18344.44,18647.22,18343.99,-1.0030,0.3128,0.9982,EXHREJ,3,14,5,EXHREJ_L
2024.09.02 11:15:00,2024.09.03 04:22:03,BUY,18871.78,18779.69,18963.87,18965.48,1.0175,0.9958,0.0386,EXHREJ,1,8,2,EXHREJ_L
2024.10.16 10:30:00,2024.10.16 11:55:09,BUY,19476.03,19424.02,19528.04,19423.63,-1.0076,0.1846,0.9883,EXHREJ,3,7,1,EXHREJ_L
2024.12.19 17:15:00,2024.12.19 19:17:10,BUY,20037.33,19985.54,20089.12,19983.88,-1.0320,0.0000,0.9973,EXHREJ,4,14,5,EXHREJ_L
2024.12.30 18:00:00,2024.12.30 19:22:56,BUY,19814.63,19757.66,19871.60,19872.18,1.0103,0.9927,0.0781,EXHREJ,1,15,5,EXHREJ_L
2023.09.06 10:30:00,2023.09.06 16:57:10,BUY,15719.28,15670.41,15768.15,15768.73,1.0119,0.9709,0.9280,EXHREJ,3,7,1,EXHREJ_L
2023.09.19 10:15:00,2023.09.19 13:13:19,BUY,15700.18,15654.84,15745.52,15745.63,1.0024,0.9803,0.1003,EXHREJ,2,7,1,EXHREJ_L
2024.02.08 11:00:00,2024.02.08 11:40:55,BUY,16930.78,16890.49,16971.07,16971.23,1.0039,0.9790,0.2618,EXHREJ,4,8,2,EXHREJ_L
2024.03.19 07:00:00,2024.03.19 10:30:41,BUY,17955.98,17931.78,17980.18,17981.63,1.0598,0.9772,0.9565,EXHREJ,2,4,0,EXHREJ_L
2024.04.03 07:30:10,2024.04.03 09:30:24,BUY,18332.78,18292.64,18372.92,18373.53,1.0153,0.9903,0.7412,EXHREJ,3,4,0,EXHREJ_L
2024.05.17 09:00:00,2024.05.17 10:01:44,BUY,18697.68,18677.27,18718.09,18718.13,1.0021,0.9531,0.5268,EXHREJ,5,6,0,EXHREJ_L
2024.07.17 17:15:00,2024.07.18 18:58:34,BUY,18495.83,18340.55,18651.11,18340.40,-1.0009,0.3049,0.9964,EXHREJ,3,14,5,EXHREJ_L
2024.12.18 09:15:00,2024.12.18 10:32:10,BUY,20272.53,20234.99,20310.07,20310.28,1.0057,0.9791,0.3850,EXHREJ,3,6,0,EXHREJ_L
2024.12.19 17:15:00,2024.12.19 19:17:21,BUY,20037.33,19982.13,20092.53,19981.88,-1.0045,0.0000,0.9864,EXHREJ,4,14,5,EXHREJ_L
2023.09.06 10:30:00,2023.09.06 16:57:10,BUY,15719.28,15669.85,15768.71,15768.73,1.0005,0.9600,0.9175,EXHREJ,3,7,1,EXHREJ_L
2023.09.19 10:15:00,2023.09.19 16:04:52,BUY,15700.18,15654.31,15746.05,15653.63,-1.0149,0.9909,0.9931,EXHREJ,2,7,1,EXHREJ_L
2024.02.08 11:00:00,2024.02.08 11:41:01,BUY,16930.78,16889.89,16971.67,16972.23,1.0138,0.9893,0.2580,EXHREJ,4,8,2,EXHREJ_L
2024.02.20 09:15:00,2024.02.20 10:20:25,BUY,17066.58,17037.76,17095.40,17037.03,-1.0254,0.5708,0.9907,EXHREJ,2,6,0,EXHREJ_L
