time,open,high,low,close,tick_volume,spread,real_volume
2024-01-17 08:45:00,16420.05,16427.55,16412.55,16426.05,380,210,0
2024-01-17 09:00:00,16426.05,16429.05,16399.85,16400.85,1049,50,0
2024-01-17 09:15:00,16399.85,16409.85,16385.85,16394.85,652,50,0
2024-01-17 09:30:00,16394.85,16412.85,16382.55,16384.85,697,50,0
2024-01-17 09:45:00,16384.85,16422.85,16383.85,16418.05,869,50,0
2024-01-17 10:00:00,16418.05,16426.85,16382.85,16401.85,3709,50,0
2024-01-17 10:15:00,16401.85,16434.85,16390.85,16429.85,2944,50,0
2024-01-17 10:30:00,16429.85,16439.85,16397.85,16431.85,2400,50,0
2024-01-17 10:45:00,16431.85,16445.85,16408.85,16409.85,2017,50,0
2024-01-17 11:00:00,16409.85,16418.85,16365.85,16372.85,1628,50,0
2024-01-17 11:15:00,16372.85,16409.85,16361.85,16397.85,1775,50,0
2024-01-17 11:30:00,16397.85,16410.85,16384.85,16403.85,1660,50,0
2024-01-17 11:45:00,16403.85,16420.85,16392.85,16416.85,1221,50,0
2024-01-17 12:00:00,16417.85,16427.85,16411.85,16422.85,1132,50,0
2024-01-17 12:15:00,16422.85,16425.85,16405.85,16406.85,1060,50,0
2024-01-17 12:30:00,16406.85,16413.85,16395.85,16400.85,1146,50,0
2024-01-17 12:45:00,16400.85,16416.85,16394.85,16406.85,800,50,0
2024-01-17 13:00:00,16407.85,16417.85,16396.85,16398.85,716,50,0
2024-01-17 13:15:00,16398.85,16416.85,16393.85,16413.85,696,50,0
2024-01-17 13:30:00,16413.85,16421.85,16406.85,16408.85,433,50,0
2024-01-17 13:45:00,16407.85,16417.85,16405.85,16414.85,289,50,0
2024-01-17 14:00:00,16413.85,16416.85,16401.85,16416.85,297,50,0
2024-01-17 14:15:00,16417.85,16434.85,16415.85,16429.85,286,50,0
2024-01-17 14:30:00,16428.85,16434.85,16419.85,16419.85,281,50,0
2024-01-17 14:45:00,16420.85,16426.85,16413.85,16417.85,301,50,0
2024-01-17 15:00:00,16417.85,16417.85,16397.85,16409.85,423,50,0
2024-01-17 15:15:00,16408.85,16421.85,16403.85,16410.65,423,50,0
2024-01-17 15:30:00,16407.05,16414.85,16394.85,16395.85,496,50,0
2024-01-17 15:45:00,16395.85,16395.85,16374.85,16383.85,364,50,0
2024-01-17 16:00:00,16384.85,16405.85,16382.85,16403.85,343,50,0
2024-01-17 16:15:00,16403.85,16405.85,16390.85,16393.85,330,50,0
2024-01-17 16:30:00,16391.85,16400.85,16376.85,16380.85,554,50,0
2024-01-17 16:45:00,16380.85,16383.85,16360.15,16362.15,428,50,0
2024-01-17 17:00:00,16361.15,16394.15,16353.15,16387.15,536,50,0
2024-01-17 17:15:00,16386.15,16408.15,16374.15,16398.85,554,50,0
2024-01-17 17:30:00,16397.85,16408.85,16391.85,16395.85,476,50,0
2024-01-17 17:45:00,16395.85,16406.85,16389.85,16398.85,419,50,0
2024-01-17 18:00:00,16397.85,16430.85,16397.85,16425.85,353,50,0
2024-01-17 18:15:00,16426.85,16438.85,16417.85,16421.55,271,50,0
2024-01-17 18:30:00,16422.55,16438.55,16421.55,16429.55,271,50,0
2024-01-17 18:45:00,16430.55,16430.55,16419.55,16422.55,226,50,0
2024-01-17 19:00:00,16422.55,16426.55,16415.55,16418.55,211,50,0
2024-01-17 19:15:00,16418.55,16419.55,16404.55,16406.55,183,50,0
2024-01-17 19:30:00,16408.55,16408.55,16397.85,16400.85,203,50,0
2024-01-17 19:45:00,16400.85,16417.85,16399.85,16410.85,187,50,0
2024-01-17 20:00:00,16410.85,16416.85,16408.85,16411.85,222,50,0
2024-01-17 20:15:00,16411.85,16411.85,16393.85,16398.85,224,50,0
2024-01-17 20:30:00,16398.85,16400.85,16388.85,16391.85,171,50,0
2024-01-17 20:45:00,16391.85,16403.85,16383.85,16401.85,186,50,0
2024-01-17 21:00:00,16401.85,16406.85,16398.85,16400.85,175,50,0
2024-01-17 21:15:00,16400.85,16418.85,16400.85,16414.85,187,50,0
2024-01-17 21:30:00,16414.85,16425.85,16413.85,16423.85,164,50,0
2024-01-17 21:45:00,16423.85,16424.85,16417.85,16419.85,146,50,0
2024-01-17 22:00:00,16420.85,16422.85,16397.85,16398.85,180,50,0
2024-01-17 22:15:00,16399.85,16407.85,16398.85,16403.85,152,50,0
2024-01-17 22:30:00,16403.85,16427.85,16403.85,16422.85,167,50,0
2024-01-17 22:45:00,16422.85,16436.85,16422.85,16428.95,197,50,0
2024-01-17 23:00:00,16428.95,16430.05,16419.93,16420.05,151,130,0
2024-01-17 23:15:00,16421.05,16423.05,16420.05,16421.05,40,810,0
2024-01-17 23:30:00,16421.05,16424.05,16420.05,16421.05,40,810,0
2024-01-17 23:45:00,16421.05,16423.05,16421.05,16422.05,35,810,0
2024-01-18 02:15:00,16432.85,16434.85,16426.35,16428.85,70,210,0
2024-01-18 02:30:00,16428.85,16439.35,16427.85,16433.85,105,210,0
2024-01-18 02:45:00,16434.85,16444.85,16433.85,16442.85,137,210,0
2024-01-18 03:00:00,16442.85,16442.85,16432.85,16435.85,173,210,0
2024-01-18 03:15:00,16434.85,16436.85,16423.85,16433.85,190,210,0
2024-01-18 03:30:00,16433.85,16433.85,16420.85,16423.85,291,210,0
2024-01-18 03:45:00,16423.85,16443.85,16419.85,16440.85,217,210,0
2024-01-18 04:00:00,16440.85,16440.85,16435.85,16439.85,157,210,0
2024-01-18 04:15:00,16439.85,16442.85,16434.85,16437.85,136,210,0
2024-01-18 04:30:00,16437.35,16438.85,16431.35,16432.85,119,210,0
2024-01-18 04:45:00,16431.85,16432.85,16420.35,16423.85,51,210,0
2024-01-18 05:00:00,16423.85,16429.85,16420.35,16423.85,142,210,0
2024-01-18 05:15:00,16422.85,16436.85,16422.85,16433.85,127,210,0
2024-01-18 05:30:00,16433.85,16441.85,16433.85,16438.85,149,210,0
2024-01-18 05:45:00,16439.85,16441.85,16429.85,16430.85,87,210,0
2024-01-18 06:00:00,16430.85,16431.85,16420.85,16420.85,106,210,0
2024-01-18 06:15:00,16420.85,16424.85,16415.85,16420.85,66,210,0
2024-01-18 06:30:00,16420.85,16421.85,16412.85,16413.85,86,210,0
2024-01-18 06:45:00,16412.85,16418.85,16412.85,16417.85,126,210,0
2024-01-18 07:00:00,16418.85,16425.85,16415.85,16419.85,122,210,0
2024-01-18 07:15:00,16419.85,16421.85,16417.85,16420.85,45,210,0
2024-01-18 07:30:00,16420.85,16422.85,16412.85,16421.85,102,210,0
2024-01-18 07:45:00,16422.85,16433.35,16419.85,16426.85,92,210,0
2024-01-18 08:00:00,16426.85,16440.35,16426.35,16432.85,187,210,0
2024-01-18 08:15:00,16432.85,16437.85,16428.35,16435.85,97,210,0
2024-01-18 08:30:00,16433.85,16446.85,16427.85,16445.85,99,210,0
2024-01-18 08:45:00,16445.85,16454.85,16443.85,16450.85,130,210,0
2024-01-18 09:00:00,16449.85,16482.15,16448.85,16457.15,276,50,0
2024-01-18 09:15:00,16457.15,16470.15,16454.15,16460.15,138,50,0
2024-01-18 09:30:00,16460.15,16463.15,16445.15,16449.15,186,50,0
2024-01-18 09:45:00,16449.15,16477.15,16449.15,16471.15,153,50,0
2024-01-18 10:00:00,16471.15,16472.15,16429.15,16447.15,612,50,0
2024-01-18 10:15:00,16447.15,16468.15,16441.35,16467.15,448,50,0
2024-01-18 10:30:00,16466.15,16469.15,16432.15,16452.15,382,50,0
2024-01-18 10:45:00,16453.15,16467.15,16449.15,16465.15,370,50,0
2024-01-18 11:00:00,16466.15,16487.15,16465.15,16483.15,365,50,0
2024-01-18 11:15:00,16483.15,16494.15,16468.15,16488.15,345,50,0
2024-01-18 11:30:00,16488.15,16499.15,16470.15,16482.15,373,50,0
2024-01-18 11:45:00,16482.15,16487.15,16474.15,16477.15,332,50,0
2024-01-18 12:00:00,16477.15,16480.15,16460.15,16464.15,282,50,0
2024-01-18 12:15:00,16465.15,16484.15,16463.15,16484.15,257,50,0
2024-01-18 12:30:00,16485.15,16494.15,16482.15,16494.15,211,50,0
2024-01-18 12:45:00,16494.15,16510.15,16491.15,16509.15,275,50,0
2024-01-18 13:00:00,16509.15,16535.95,16508.15,16533.15,233,50,0
2024-01-18 13:15:00,16532.15,16539.15,16523.15,16532.15,262,50,0
2024-01-18 13:30:00,16532.15,16540.15,16529.15,16538.15,337,50,0
2024-01-18 13:45:00,16538.15,16544.15,16536.15,16539.15,195,50,0
2024-01-18 14:00:00,16539.15,16566.15,16537.15,16558.15,230,50,0
2024-01-18 14:15:00,16558.15,16573.95,16548.15,16566.15,208,50,0
2024-01-18 14:30:00,16566.15,16570.15,16559.15,16562.15,216,50,0
2024-01-18 14:45:00,16562.15,16565.15,16545.15,16547.15,225,50,0
2024-01-18 15:00:00,16547.15,16557.15,16544.15,16553.15,242,50,0
2024-01-18 15:15:00,16553.15,16565.15,16553.15,16557.15,188,50,0
2024-01-18 15:30:00,16557.15,16566.95,16522.15,16523.15,461,50,0
2024-01-18 15:45:00,16522.15,16543.15,16520.15,16520.15,395,50,0
2024-01-18 16:00:00,16521.15,16555.15,16521.15,16553.15,320,50,0
2024-01-18 16:15:00,16553.15,16555.15,16535.15,16542.15,330,50,0
2024-01-18 16:30:00,16543.15,16556.15,16532.15,16534.15,594,50,0
2024-01-18 16:45:00,16532.15,16558.15,16527.15,16558.15,488,50,0
2024-01-18 17:00:00,16558.15,16564.15,16548.15,16563.15,438,50,0
2024-01-18 17:15:00,16562.15,16566.15,16546.15,16554.15,428,50,0
2024-01-18 17:30:00,16554.15,16586.35,16550.15,16577.85,379,50,0
2024-01-18 17:45:00,16577.85,16577.85,16547.85,16550.85,361,50,0
2024-01-18 18:00:00,16550.85,16557.85,16531.85,16556.85,376,50,0
2024-01-18 18:15:00,16556.85,16571.45,16553.85,16560.85,267,50,0
2024-01-18 18:30:00,16560.85,16581.85,16558.85,16566.85,285,50,0
2024-01-18 18:45:00,16566.85,16570.85,16556.85,16566.85,228,50,0
2024-01-18 19:00:00,16567.85,16567.85,16537.15,16547.15,367,50,0
2024-01-18 19:15:00,16547.15,16552.65,16538.65,16548.65,250,50,0
2024-01-18 19:30:00,16549.65,16549.65,16530.65,16542.65,215,50,0
2024-01-18 19:45:00,16542.65,16547.65,16536.65,16540.65,177,50,0
2024-01-18 20:00:00,16540.65,16540.65,16528.65,16534.65,294,50,0
2024-01-18 20:15:00,16533.65,16537.65,16525.65,16527.65,224,50,0
2024-01-18 20:30:00,16527.65,16556.65,16526.65,16554.65,227,50,0
2024-01-18 20:45:00,16554.65,16558.65,16550.65,16554.65,154,50,0
2024-01-18 21:00:00,16555.65,16568.65,16552.65,16567.65,122,50,0
2024-01-18 21:15:00,16567.65,16581.65,16565.65,16579.65,171,50,0
2024-01-18 21:30:00,16580.65,16585.65,16567.65,16568.65,227,50,0
2024-01-18 21:45:00,16568.65,16587.65,16564.65,16586.65,173,50,0
2024-01-18 22:00:00,16585.65,16599.65,16584.65,16591.65,190,50,0
2024-01-18 22:15:00,16592.65,16597.65,16590.65,16597.65,138,50,0
2024-01-18 22:30:00,16597.65,16599.65,16590.65,16595.65,172,50,0
2024-01-18 22:45:00,16595.65,16608.65,16592.65,16606.75,216,50,0
2024-01-18 23:00:00,16606.75,16606.75,16591.85,16600.85,148,230,0
2024-01-18 23:15:00,16601.85,16621.85,16601.85,16621.85,75,810,0
2024-01-18 23:30:00,16620.85,16621.85,16617.85,16617.85,48,810,0
2024-01-18 23:45:00,16616.85,16620.85,16614.85,16615.85,60,810,0
2024-01-19 02:15:00,16604.55,16617.55,16603.05,16617.55,85,210,0
2024-01-19 02:30:00,16617.55,16620.55,16613.55,16618.55,73,210,0
2024-01-19 02:45:00,16619.05,16619.05,16612.05,16617.55,170,210,0
2024-01-19 03:00:00,16616.55,16617.55,16610.55,16616.55,181,210,0
2024-01-19 03:15:00,16616.55,16617.55,16596.55,16601.55,216,210,0
2024-01-19 03:30:00,16603.05,16614.55,16601.55,16608.55,205,210,0
2024-01-19 03:45:00,16608.55,16619.55,16607.55,16618.55,117,210,0
2024-01-19 04:00:00,16618.55,16619.55,16610.55,16616.55,133,210,0
2024-01-19 04:15:00,16617.05,16617.05,16611.55,16614.55,131,210,0
2024-01-19 04:30:00,16614.55,16616.55,16609.55,16612.55,133,210,0
2024-01-19 04:45:00,16612.55,16620.55,16610.55,16615.55,145,210,0
2024-01-19 05:00:00,16614.55,16619.55,16614.05,16616.55,81,210,0
2024-01-19 05:15:00,16616.55,16618.55,16610.55,16611.55,82,210,0
2024-01-19 05:30:00,16611.55,16615.55,16610.55,16613.55,113,210,0
2024-01-19 05:45:00,16613.55,16620.05,16610.55,16619.55,111,210,0
2024-01-19 06:00:00,16618.55,16619.55,16611.55,16612.55,85,210,0
2024-01-19 06:15:00,16612.55,16616.55,16610.55,16615.05,78,210,0
2024-01-19 06:30:00,16615.05,16616.05,16610.55,16613.05,113,210,0
2024-01-19 06:45:00,16612.55,16614.55,16611.55,16613.55,86,210,0
2024-01-19 07:00:00,16613.55,16619.55,16611.55,16618.55,133,210,0
2024-01-19 07:15:00,16618.55,16618.55,16612.55,16613.55,93,210,0
2024-01-19 07:30:00,16613.55,16614.55,16604.05,16604.55,142,210,0
2024-01-19 07:45:00,16605.55,16605.55,16600.05,16601.05,121,210,0
2024-01-19 08:00:00,16600.55,16616.05,16598.55,16614.55,195,210,0
2024-01-19 08:15:00,16615.05,16615.55,16608.05,16610.55,113,210,0
2024-01-19 08:30:00,16610.55,16615.05,16606.55,16611.55,117,210,0
2024-01-19 08:45:00,16610.55,16618.55,16601.05,16603.55,114,210,0
2024-01-19 09:00:00,16603.55,16615.35,16603.35,16606.35,176,50,0
2024-01-19 09:15:00,16606.35,16663.35,16605.35,16642.35,287,50,0
2024-01-19 09:30:00,16642.35,16651.35,16635.35,16648.35,282,50,0
2024-01-19 09:45:00,16648.35,16659.35,16630.35,16630.35,283,50,0
2024-01-19 10:00:00,16631.35,16654.35,16624.35,16641.35,832,50,0
2024-01-19 10:15:00,16640.35,16650.35,16628.35,16629.35,613,50,0
2024-01-19 10:30:00,16628.35,16630.35,16607.35,16613.35,634,50,0
2024-01-19 10:45:00,16613.35,16631.35,16611.35,16630.35,501,50,0
2024-01-19 11:00:00,16628.35,16639.15,16617.35,16634.35,507,50,0
2024-01-19 11:15:00,16634.35,16648.35,16633.35,16638.35,483,50,0
2024-01-19 11:30:00,16638.35,16639.35,16592.35,16597.35,440,50,0
2024-01-19 11:45:00,16597.35,16616.35,16591.35,16616.35,448,50,0
2024-01-19 12:00:00,16616.35,16619.35,16605.35,16609.35,442,50,0
2024-01-19 12:15:00,16609.35,16611.35,16594.35,16596.35,373,50,0
2024-01-19 12:30:00,16596.35,16615.35,16592.35,16599.35,338,50,0
2024-01-19 12:45:00,16600.35,16624.35,16598.35,16616.35,368,50,0
2024-01-19 13:00:00,16616.35,16639.35,16607.35,16634.35,355,50,0
2024-01-19 13:15:00,16633.35,16636.35,16622.35,16625.35,312,50,0
2024-01-19 13:30:00,16624.35,16631.35,16619.35,16630.35,302,50,0
2024-01-19 13:45:00,16631.35,16640.35,16614.35,16614.35,240,50,0
2024-01-19 14:00:00,16613.35,16615.35,16599.35,16609.35,379,50,0
2024-01-19 14:15:00,16609.35,16611.35,16595.35,16606.35,325,50,0
2024-01-19 14:30:00,16606.35,16606.35,16591.35,16600.35,283,50,0
2024-01-19 14:45:00,16600.35,16617.35,16594.35,16615.35,228,50,0
2024-01-19 15:00:00,16616.35,16629.35,16615.35,16623.35,291,50,0
2024-01-19 15:15:00,16624.35,16626.35,16595.35,16595.35,381,50,0
2024-01-19 15:30:00,16594.35,16601.35,16570.35,16574.35,372,50,0
2024-01-19 15:45:00,16574.35,16583.35,16560.35,16561.35,337,50,0
2024-01-19 16:00:00,16561.35,16564.35,16548.35,16554.35,365,50,0
2024-01-19 16:15:00,16554.35,16565.35,16547.35,16552.35,317,50,0
2024-01-19 16:30:00,16552.35,16555.35,16524.35,16529.35,517,50,0
2024-01-19 16:45:00,16529.35,16559.35,16523.35,16558.35,421,50,0
2024-01-19 17:00:00,16563.15,16580.15,16535.35,16540.35,680,50,0
2024-01-19 17:15:00,16541.35,16553.35,16533.35,16543.35,549,50,0
2024-01-19 17:30:00,16541.35,16554.15,16518.35,16549.35,459,50,0
2024-01-19 17:45:00,16549.35,16559.35,16535.35,16553.35,422,50,0
2024-01-19 18:00:00,16554.35,16572.35,16546.35,16564.35,381,50,0
2024-01-19 18:15:00,16564.35,16570.35,16553.35,16559.35,301,50,0
2024-01-19 18:30:00,16558.35,16561.35,16549.35,16552.55,333,50,0
2024-01-19 18:45:00,16552.55,16561.35,16542.35,16561.35,206,50,0
2024-01-19 19:00:00,16561.35,16565.35,16551.35,16560.35,207,50,0
2024-01-19 19:15:00,16560.35,16579.35,16559.35,16579.35,158,50,0
2024-01-19 19:30:00,16578.35,16588.35,16576.35,16584.35,198,50,0
2024-01-19 19:45:00,16584.35,16591.35,16578.35,16591.35,162,50,0
2024-01-19 20:00:00,16591.35,16595.35,16581.35,16593.35,170,50,0
2024-01-19 20:15:00,16593.35,16606.35,16592.35,16606.35,145,50,0
2024-01-19 20:30:00,16606.35,16613.35,16605.35,16612.35,169,50,0
2024-01-19 20:45:00,16613.35,16615.35,16606.35,16613.35,140,50,0
2024-01-19 21:00:00,16614.35,16631.35,16613.35,16631.35,131,50,0
2024-01-19 21:15:00,16631.35,16641.35,16624.35,16632.35,199,50,0
2024-01-19 21:30:00,16633.35,16633.35,16620.35,16628.35,220,50,0
2024-01-19 21:45:00,16628.35,16632.35,16624.35,16632.35,163,50,0
2024-01-19 22:00:00,16632.35,16642.35,16630.35,16633.35,178,50,0
2024-01-19 22:15:00,16633.35,16636.35,16626.35,16634.35,169,50,0
2024-01-19 22:30:00,16634.35,16641.35,16630.35,16630.35,182,50,0
2024-01-19 22:45:00,16630.35,16637.35,16630.35,16636.45,169,50,0
2024-01-22 02:15:00,16657.55,16672.05,16656.55,16672.05,103,210,0
2024-01-22 02:30:00,16672.05,16695.55,16672.05,16694.05,69,210,0
2024-01-22 02:45:00,16693.05,16710.05,16690.05,16709.05,81,210,0
2024-01-22 03:00:00,16708.05,16716.05,16704.05,16709.05,142,210,0
2024-01-22 03:15:00,16709.05,16712.05,16696.05,16711.05,173,210,0
2024-01-22 03:30:00,16711.05,16713.05,16693.55,16697.05,209,210,0
2024-01-22 03:45:00,16697.05,16709.05,16693.05,16696.05,193,210,0
2024-01-22 04:00:00,16696.05,16698.05,16691.05,16696.05,125,210,0
2024-01-22 04:15:00,16697.05,16702.05,16690.05,16691.05,145,210,0
2024-01-22 04:30:00,16691.05,16692.05,16680.55,16689.05,161,210,0
2024-01-22 04:45:00,16690.05,16693.05,16686.05,16689.05,120,210,0
2024-01-22 05:00:00,16689.05,16697.05,16686.05,16687.05,85,210,0
2024-01-22 05:15:00,16687.05,16697.05,16687.05,16694.05,122,210,0
2024-01-22 05:30:00,16694.05,16699.05,16694.05,16695.05,49,210,0
2024-01-22 05:45:00,16695.05,16699.05,16691.05,16696.05,54,210,0
2024-01-22 06:00:00,16697.05,16704.05,16697.05,16700.05,60,210,0
2024-01-22 06:15:00,16700.05,16702.05,16696.05,16699.05,61,210,0
2024-01-22 06:30:00,16699.05,16700.05,16695.05,16697.05,56,210,0
2024-01-22 06:45:00,16697.05,16702.05,16696.05,16701.05,54,210,0
2024-01-22 07:00:00,16702.05,16703.05,16695.05,16698.05,130,210,0
2024-01-22 07:15:00,16699.05,16699.05,16689.55,16690.05,139,210,0
2024-01-22 07:30:00,16690.05,16694.05,16683.05,16685.05,122,210,0
2024-01-22 07:45:00,16685.05,16688.05,16678.55,16681.05,95,210,0
2024-01-22 08:00:00,16681.05,16690.05,16680.55,16686.05,136,210,0
2024-01-22 08:15:00,16686.05,16690.05,16673.55,16677.55,120,210,0
2024-01-22 08:30:00,16676.05,16679.05,16670.55,16672.05,112,210,0
2024-01-22 08:45:00,16671.05,16673.55,16665.55,16666.05,165,210,0
2024-01-22 09:00:00,16665.05,16685.85,16659.05,16685.85,193,50,0
2024-01-22 09:15:00,16685.85,16697.85,16682.85,16691.85,213,50,0
2024-01-22 09:30:00,16692.85,16700.55,16689.85,16700.55,213,50,0
2024-01-22 09:45:00,16700.55,16707.55,16682.8,16683.05,274,50,0
2024-01-22 10:00:00,16682.05,16707.65,16670.65,16695.85,947,50,0
2024-01-22 10:15:00,16695.85,16718.65,16686.65,16694.65,688,50,0
2024-01-22 10:30:00,16694.65,16696.65,16660.05,16664.05,474,50,0
2024-01-22 10:45:00,16664.05,16671.65,16653.65,16669.05,385,50,0
2024-01-22 11:00:00,16670.05,16680.05,16647.05,16651.65,346,50,0
2024-01-22 11:15:00,16651.65,16663.85,16645.85,16649.85,307,50,0
2024-01-22 11:30:00,16650.85,16655.85,16636.85,16650.85,267,50,0
2024-01-22 11:45:00,16649.85,16651.85,16639.85,16646.85,236,50,0
2024-01-22 12:00:00,16647.85,16648.85,16630.85,16648.85,257,50,0
2024-01-22 12:15:00,16648.85,16648.85,16624.85,16626.85,225,50,0
2024-01-22 12:30:00,16626.85,16628.85,16616.85,16621.85,211,50,0
2024-01-22 12:45:00,16621.85,16641.85,16621.85,16638.85,192,50,0
2024-01-22 13:00:00,16638.85,16645.85,16630.85,16644.85,206,50,0
2024-01-22 13:15:00,16644.85,16657.05,16639.85,16643.85,218,50,0
2024-01-22 13:30:00,16644.85,16652.85,16640.05,16642.85,180,50,0
2024-01-22 13:45:00,16642.85,16643.85,16630.85,16630.85,170,50,0
2024-01-22 14:00:00,16630.85,16643.85,16630.85,16640.85,209,50,0
2024-01-22 14:15:00,16640.85,16640.85,16627.85,16633.85,195,50,0
2024-01-22 14:30:00,16632.85,16640.85,16625.85,16626.85,210,50,0
2024-01-22 14:45:00,16625.85,16631.85,16618.85,16630.85,206,50,0
2024-01-22 15:00:00,16631.85,16636.85,16625.85,16625.85,219,50,0
2024-01-22 15:15:00,16625.85,16634.85,16620.85,16634.85,189,50,0
2024-01-22 15:30:00,16633.85,16634.85,16615.85,16618.85,299,50,0
2024-01-22 15:45:00,16617.85,16640.85,16616.85,16636.85,266,50,0
2024-01-22 16:00:00,16637.85,16642.85,16633.85,16642.85,223,50,0
2024-01-22 16:15:00,16643.85,16660.85,16641.85,16654.85,220,50,0
2024-01-22 16:30:00,16655.85,16684.85,16652.85,16668.85,473,50,0
2024-01-22 16:45:00,16668.85,16677.85,16660.85,16676.85,391,50,0
2024-01-22 17:00:00,16677.85,16689.85,16668.85,16684.85,405,50,0
2024-01-22 17:15:00,16685.85,16691.85,16676.85,16684.85,315,50,0
2024-01-22 17:30:00,16684.85,16692.85,16671.85,16686.85,353,50,0
2024-01-22 17:45:00,16686.85,16689.85,16676.85,16683.85,338,50,0
2024-01-22 18:00:00,16683.85,16685.85,16671.85,16680.85,271,50,0
2024-01-22 18:15:00,16680.85,16691.85,16680.85,16690.85,168,50,0
2024-01-22 18:30:00,16691.85,16699.85,16689.85,16692.85,196,50,0
2024-01-22 18:45:00,16692.85,16702.85,16690.85,16698.85,160,50,0
2024-01-22 19:00:00,16698.85,16698.85,16680.85,16686.85,200,50,0
2024-01-22 19:15:00,16686.85,16695.65,16681.85,16692.85,165,50,0
2024-01-22 19:30:00,16693.85,16696.85,16683.85,16687.85,159,50,0
2024-01-22 19:45:00,16686.85,16691.85,16682.85,16687.85,168,50,0
2024-01-22 20:00:00,16687.85,16689.85,16680.05,16688.85,164,50,0
2024-01-22 20:15:00,16688.85,16689.85,16670.85,16671.85,185,50,0
2024-01-22 20:30:00,16671.85,16680.85,16670.85,16674.85,172,50,0
2024-01-22 20:45:00,16674.85,16684.85,16673.85,16682.85,130,50,0
2024-01-22 21:00:00,16682.85,16687.85,16679.85,16679.85,129,50,0
2024-01-22 21:15:00,16679.85,16681.85,16668.85,16677.85,160,50,0
2024-01-22 21:30:00,16677.85,16679.85,16669.85,16674.85,164,50,0
2024-01-22 21:45:00,16674.85,16678.85,16672.85,16675.85,103,50,0
2024-01-22 22:00:00,16675.85,16681.85,16669.85,16680.85,156,50,0
2024-01-22 22:15:00,16680.85,16692.85,16678.85,16691.85,144,50,0
2024-01-22 22:30:00,16691.85,16696.85,16684.85,16687.85,116,50,0
2024-01-22 22:45:00,16687.85,16688.85,16678.95,16678.95,181,50,0
2024-01-22 23:00:00,16678.95,16678.95,16669.05,16672.42,117,230,0
2024-01-22 23:15:00,16671.42,16674.42,16670.05,16671.05,57,810,0
2024-01-22 23:30:00,16671.05,16674.05,16670.05,16672.05,51,810,0
2024-01-22 23:45:00,16672.05,16672.05,16670.05,16670.05,33,810,0
2024-01-23 02:15:00,16696.35,16696.85,16686.35,16693.85,123,210,0
2024-01-23 02:30:00,16694.85,16698.85,16694.85,16697.85,51,210,0
2024-01-23 02:45:00,16697.85,16699.35,16696.85,16698.85,36,210,0
2024-01-23 03:00:00,16698.85,16698.85,16682.85,16682.85,82,210,0
2024-01-23 03:15:00,16683.85,16686.85,16678.85,16681.35,135,210,0
2024-01-23 03:30:00,16681.35,16683.85,16671.35,16671.85,188,210,0
2024-01-23 03:45:00,16672.85,16696.85,16669.85,16690.85,200,210,0
2024-01-23 04:00:00,16691.85,16698.85,16682.85,16694.85,248,210,0
2024-01-23 04:15:00,16694.85,16705.85,16693.85,16704.85,143,210,0
2024-01-23 04:30:00,16705.35,16705.85,16692.85,16695.85,142,210,0
2024-01-23 04:45:00,16695.85,16698.85,16687.85,16688.35,98,210,0
2024-01-23 05:00:00,16690.35,16696.85,16687.85,16687.85,198,210,0
2024-01-23 05:15:00,16688.85,16699.85,16687.85,16698.85,93,210,0
2024-01-23 05:30:00,16698.85,16703.85,16691.85,16694.85,179,210,0
2024-01-23 05:45:00,16695.85,16698.85,16686.85,16687.85,174,210,0
2024-01-23 06:00:00,16686.85,16697.85,16686.85,16696.85,101,210,0
2024-01-23 06:15:00,16696.85,16697.85,16691.85,16695.85,113,210,0
2024-01-23 06:30:00,16695.85,16695.85,16688.35,16690.85,65,210,0
2024-01-23 06:45:00,16690.85,16695.85,16688.85,16692.35,91,210,0
2024-01-23 07:00:00,16691.85,16698.85,16691.85,16697.85,132,210,0
2024-01-23 07:15:00,16697.85,16698.35,16690.35,16692.85,124,210,0
2024-01-23 07:30:00,16692.85,16692.85,16684.35,16684.85,102,210,0
2024-01-23 07:45:00,16685.35,16693.85,16684.85,16693.85,104,210,0
2024-01-23 08:00:00,16693.85,16698.35,16692.85,16695.85,136,210,0
2024-01-23 08:15:00,16696.85,16706.85,16696.85,16705.35,97,210,0
2024-01-23 08:30:00,16704.35,16712.35,16699.85,16710.85,137,210,0
2024-01-23 08:45:00,16710.35,16730.85,16706.85,16713.35,155,210,0
2024-01-23 09:00:00,16714.35,16734.65,16710.85,16730.65,230,50,0
2024-01-23 09:15:00,16730.65,16731.65,16720.65,16727.65,147,50,0
2024-01-23 09:30:00,16727.65,16746.65,16724.65,16735.65,218,50,0
2024-01-23 09:45:00,16735.65,16752.65,16733.65,16749.65,244,50,0
2024-01-23 10:00:00,16750.65,16769.65,16721.65,16726.65,824,50,0
2024-01-23 10:15:00,16725.65,16728.65,16685.65,16689.65,483,50,0
2024-01-23 10:30:00,16691.65,16697.65,16655.65,16662.65,546,50,0
2024-01-23 10:45:00,16664.65,16667.65,16654.65,16665.65,447,50,0
2024-01-23 11:00:00,16665.65,16683.65,16664.65,16680.65,452,50,0
2024-01-23 11:15:00,16679.65,16686.65,16666.65,16669.65,448,50,0
2024-01-23 11:30:00,16668.65,16685.65,16660.65,16685.65,361,50,0
2024-01-23 11:45:00,16684.65,16686.65,16670.65,16679.65,353,50,0
2024-01-23 12:00:00,16679.65,16679.65,16651.65,16652.65,346,50,0
